date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (Â°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
3/4/2023,68,41,39,96,76,96,78,100,16380,19980,3600,2640,8460,5280,97,82,450,11220,2023-03-03T23:38:37.000-05:00,2023-03-04T05:11:37.000-05:00,60.75,52,58,-0.15,0,13,87,78,100,100,100,98,471,2636,10074,8462,31500,26100,25560,1260,0,1980,1.53125,0,63,55,54,83,65,100,55,85,55
3/5/2023,65,49,19,96,90,69,67,100,18390,20820,2430,1290,11550,5550,204,88,180,10230,2023-03-04T23:20:39.000-05:00,2023-03-05T05:07:39.000-05:00,52.92,44,72,0.02,0.02,13,78,97,100,100,100,98,551,2626,11064,10400,22140,28080,17640,4080,180,14280,1.53125,0,74,48,53,93,65,100,100,89,96
3/6/2023,83,76,87,99,83,72,83,100,24780,29040,4260,5730,11130,7920,155,85,540,14250,2023-03-05T21:17:12.000-05:00,2023-03-06T05:21:12.000-05:00,55.26,47,45,0.51,0.34,11.625,71,63,100,100,100,98,502,2645,8521,9183,38820,20400,12480,4320,60,10320,1.53125,0,79,93,58,93,64,61,93,86,83
3/7/2023,68,38,53,95,93,84,81,100,15720,17580,1860,3540,7140,5040,110,89,1290,9240,2023-03-06T23:30:41.000-05:00,2023-03-07T04:23:41.000-05:00,54.43,46,55,0.2,0.45,12.5,70,65,100,100,100,100,936,3130,14386,16474,38160,19860,18660,5280,1800,2640,1.8125,0,68,55,54,82,66,88,100,86,36
3/8/2023,77,62,65,100,95,77,81,100,21330,23760,2430,4320,7950,9060,126,90,510,11910,2023-03-07T22:53:40.000-05:00,2023-03-08T05:29:40.000-05:00,53.2,46,66,0,0.35,12.875,71,74,100,100,100,100,816,2979,12003,14493,33600,22020,21600,3660,1620,3900,1.75,0,68,78,55,28,57,100,100,89,55
3/9/2023,76,59,66,99,96,77,81,100,20790,22920,2130,4410,8340,8040,116,91,480,11730,2023-03-08T23:14:37.000-05:00,2023-03-09T05:36:37.000-05:00,55.29,47,55,0.18,0.29,13,73,85,100,100,100,100,1007,3170,17626,17994,28560,24360,20160,6000,1800,5520,1.84375,0,69,75,56,43,51,89,93,88,75
3/10/2023,71,53,49,98,100,74,70,100,19200,20220,1020,3270,9120,6810,89,95,270,10080,2023-03-09T22:52:31.000-05:00,2023-03-10T04:29:31.000-05:00,56.31,48,53,0.2,0.33,12.875,71,74,100,100,100,100,563,2675,8990,9735,22680,1740,9300,2100,1380,49200,1.59375,0,63,63,56,37,42,87,86,87,59
3/12/2023,79,72,96,99,95,70,70,78,23790,26460,2670,6660,9150,7980,143,90,270,13020,2023-03-12T00:05:33.000-04:00,2023-03-12T07:26:33.000-04:00,66.85,57,30,0.44,0.48,13,98,92,100,100,100,100,960,3057,18186,17702,26220,30000,16860,4020,2040,7260,1.78125,0,57,83,61,96,54,67,16,69,75
3/13/2023,75,60,76,98,93,68,75,100,20940,23580,2640,5010,8490,7440,184,89,360,11730,2023-03-12T23:03:00.000-04:00,2023-03-13T05:36:00.000-04:00,59.7,52,45,-0.18,0.34,12.375,94,60,100,100,100,100,784,2906,12008,13576,39660,23700,13860,2100,2040,5040,1.6875,0,60,73,62,38,46,99,56,64,69
3/14/2023,78,58,68,97,99,93,70,100,20550,21840,1290,4530,9570,6450,104,94,270,10710,2023-03-13T23:17:13.000-04:00,2023-03-14T05:21:13.000-04:00,56.42,49,49,0.11,0.26,12.875,93,63,100,100,100,100,731,2880,11303,12294,39300,20520,14700,2580,1680,7620,1.6875,0,63,80,62,33,44,95,80,64,65
3/15/2023,80,63,89,98,100,85,67,100,21720,22680,960,5880,8850,6990,103,96,180,11250,2023-03-14T23:31:25.000-04:00,2023-03-15T05:49:25.000-04:00,57.75,51,49,-0.04,0.19,13.5,91,63,100,100,100,100,659,2819,10755,12153,39360,18300,18300,5520,120,4800,1.65625,0,64,85,63,46,46,100,64,64,74
3/16/2023,68,50,48,95,96,74,70,81,18630,20580,1950,3240,10680,4710,111,91,240,10380,2023-03-16T00:42:53.000-04:00,2023-03-16T06:25:53.000-04:00,56.84,47,52,-0.17,0.13,13,91,84,100,100,100,100,506,2654,10759,9403,29160,22920,19620,3180,60,11460,1.5625,0,66,55,61,74,48,99,96,66,62
3/17/2023,63,47,54,93,76,72,35,98,17730,21660,3930,3570,9600,4560,110,82,2310,11550,2023-03-16T23:50:10.000-04:00,2023-03-17T05:51:10.000-04:00,56.59,47,53,-0.07,0.09,12.375,86,65,100,100,100,100,413,2583,8538,7313,38100,21060,18540,1860,60,6780,1.5,0,65,43,59,92,54,100,96,70,44
3/18/2023,80,69,91,98,96,72,70,95,23070,25440,2370,6030,9840,7200,146,91,270,12600,2023-03-17T23:39:29.000-04:00,2023-03-18T06:43:29.000-04:00,64.07,54,33,-0.1,0.06,12.5,77,87,100,100,100,99,605,2704,14824,12144,27480,29340,19680,4620,0,5280,1.5625,0,62,85,61,89,60,100,42,57,40
3/20/2023,75,59,79,96,79,77,75,100,20730,25020,4290,5280,10320,5130,121,83,1440,13050,2023-03-19T22:42:30.000-04:00,2023-03-20T05:39:30.000-04:00,65.04,55,41,-0.3,-0.01,12.375,96,79,100,100,100,97,481,2611,10480,9186,31380,21960,18720,3360,60,10920,1.53125,0,64,73,61,98,71,95,35,52,80
3/21/2023,68,48,33,99,95,74,75,100,18180,20220,2040,2280,7410,8490,109,90,390,10140,2023-03-20T23:08:09.000-04:00,2023-03-21T04:45:09.000-04:00,58.33,49,64,0.35,0.17,12.375,87,42,60,100,100,96,214,2335,4200,3654,48660,22680,11160,900,60,2940,1.375,3,68,55,59,90,74,74,83,66,60
3/22/2023,84,72,91,100,99,83,75,100,23850,25320,1470,6060,7080,10710,125,94,360,12810,2023-03-21T22:29:11.000-04:00,2023-03-22T05:31:11.000-04:00,66.35,57,64,-0.17,0.19,12.875,96,78,100,100,100,97,724,2839,12304,12809,32160,25680,17100,2400,1620,7440,1.65625,0,69,95,62,89,83,99,21,77,77
3/23/2023,76,58,72,97,86,76,89,100,20520,23820,3300,4770,9780,5970,114,86,690,12510,2023-03-22T22:17:26.000-04:00,2023-03-23T04:54:26.000-04:00,70.63,57,40,0.31,0.31,13,90,51,95,95,96,96,187,2284,3969,3087,43980,27900,9780,720,0,4020,1.34375,1,57,75,62,52,78,78,22,69,6
3/24/2023,77,71,83,95,51,72,83,100,23610,33060,9450,5490,13380,4740,182,71,570,17910,2023-03-23T20:17:10.000-04:00,2023-03-24T05:28:10.000-04:00,62.4,53,41,0.37,0.41,12,94,68,100,95,100,99,869,3054,14760,15008,36840,5700,16020,3780,1980,22080,1.8125,0,69,78,65,95,86,73,54,66,73
3/26/2023,76,57,85,98,97,73,70,100,20280,22140,1860,5640,7170,7470,120,92,240,10860,2023-03-25T22:59:58.000-04:00,2023-03-26T05:08:58.000-04:00,61.35,53,58,-0.52,0.18,12.375,97,96,100,95,100,100,589,2682,9521,11109,23100,19920,11040,5880,0,26460,1.5625,0,71,75,64,59,84,87,55,76,77
3/27/2023,71,55,51,96,79,72,83,100,19650,23580,3930,3420,10560,5670,153,83,540,11850,2023-03-26T22:58:24.000-04:00,2023-03-27T05:31:24.000-04:00,57.43,49,65,-0.41,-0.11,12.875,89,58,100,95,100,100,450,2633,9799,7970,42600,17520,19140,2760,0,4380,1.5625,0,78,63,63,92,84,91,87,85,74
3/28/2023,54,36,37,51,72,56,70,100,15150,18840,3690,2520,10050,2580,210,80,270,9810,2023-03-27T23:55:21.000-04:00,2023-03-28T05:09:21.000-04:00,53.74,45,59,0.08,-0.04,12.5,86,59,95,95,100,99,332,2457,7566,5919,40980,25320,15480,1320,0,3300,1.4375,1,73,20,57,84,84,98,100,87,79
3/29/2023,77,64,61,97,99,74,75,100,21870,23160,1290,4050,11100,6720,104,94,360,11610,2023-03-28T22:46:50.000-04:00,2023-03-29T05:12:50.000-04:00,58.8,50,55,-0.56,-0.09,13.125,95,78,100,95,100,99,633,2768,8366,11053,32220,22020,17280,2640,1740,10500,1.625,0,80,78,58,91,87,86,78,88,75
3/30/2023,73,48,51,95,97,81,97,100,18150,19740,1590,3420,10050,4680,120,92,930,10110,2023-03-29T22:48:26.000-04:00,2023-03-30T04:17:26.000-04:00,57.91,49,53,-0.02,-0.03,13.25,95,70,100,100,100,99,556,2739,11759,10226,36120,15480,20280,4320,0,10200,1.59375,0,72,68,56,56,83,100,86,88,50
3/31/2023,74,49,80,97,88,74,89,100,18360,21060,2700,5310,6930,6120,91,87,660,10560,2023-03-30T23:45:47.000-04:00,2023-03-31T05:36:47.000-04:00,56.37,46,44,-0.09,0,13.25,92,68,100,95,100,98,415,2543,8923,7424,35880,24240,15060,3240,0,7980,1.46875,0,78,70,54,84,81,100,100,86,56
4/1/2023,82,67,95,98,99,81,75,100,22620,24000,1380,6270,9150,7200,145,94,360,12030,2023-03-31T22:49:14.000-04:00,2023-04-01T05:29:14.000-04:00,58.78,48,43,0.26,0.19,12.625,84,62,95,78,100,97,219,2320,4696,3658,36720,9480,11940,720,0,27540,1.375,1,78,90,57,92,82,83,92,81,33
4/3/2023,79,72,75,100,95,70,67,100,24000,26700,2700,4950,9300,9750,102,90,180,13380,2023-04-02T22:14:23.000-04:00,2023-04-03T05:39:23.000-04:00,57.31,46,58,0.2,0.29,12,88,56,100,78,100,99,735,2860,11006,12570,42360,22560,12840,1980,1860,4800,1.65625,0,81,82,62,86,77,88,100,85,60
4/4/2023,69,48,31,96,93,73,94,100,18090,20400,2310,2070,10350,5670,124,89,810,10290,2023-04-03T23:34:41.000-04:00,2023-04-04T05:14:41.000-04:00,52.15,45,58,-0.37,0.11,13,91,55,100,95,100,100,848,3009,12825,14380,43020,19680,15420,2940,2040,3300,1.75,0,69,57,59,37,72,92,100,86,42
4/5/2023,73,54,54,97,96,73,83,100,19530,21360,1830,3630,9150,6750,107,91,540,10800,2023-04-04T23:40:03.000-04:00,2023-04-05T05:36:03.000-04:00,56.39,48,57,0.21,0.1,12.875,90,69,100,95,100,100,698,2842,8059,12755,36540,21180,15240,5520,60,7860,1.65625,0,70,68,58,27,65,87,90,87,59
4/6/2023,79,61,76,98,96,74,99,100,21300,23460,2160,5010,9420,6870,104,91,900,12060,2023-04-05T23:30:10.000-04:00,2023-04-06T06:01:10.000-04:00,59.12,49,47,0.2,0.21,12.875,83,65,100,78,100,100,428,2584,9534,7635,38160,23400,17520,2760,0,4560,1.5,0,75,83,60,77,62,88,83,86,52
4/7/2023,70,53,38,97,88,71,86,100,19200,22140,2940,2580,10470,6150,100,87,1200,11760,2023-04-06T23:30:01.000-04:00,2023-04-07T05:39:01.000-04:00,59.99,48,40,0.26,0.36,12,88,85,100,95,100,100,382,2491,4224,7132,25740,6720,9720,3300,0,40920,1.46875,0,69,60,59,91,66,82,90,78,10
4/9/2023,81,56,81,98,99,92,99,100,20010,21360,1350,5370,7260,7380,120,94,900,10770,2023-04-08T23:53:01.000-04:00,2023-04-09T05:49:01.000-04:00,63.2,54,68,-0.34,0.14,12.625,99,91,100,100,100,100,1053,3163,21010,19468,25980,28920,17820,5820,1860,6000,1.84375,0,74,88,58,100,74,93,44,87,62
4/10/2023,82,71,77,100,96,76,81,100,23700,26100,2400,5070,9840,8790,123,91,510,13260,2023-04-09T22:45:44.000-04:00,2023-04-10T06:00:44.000-04:00,56.33,48,62,0.43,0.22,12,95,69,100,100,100,100,623,2728,10692,10838,36300,25560,11760,2460,1560,8760,1.59375,0,78,90,62,36,61,68,91,88,94
4/11/2023,74,51,57,97,96,83,86,100,18870,20640,1770,3810,8730,6330,87,91,1170,10710,2023-04-10T23:01:17.000-04:00,2023-04-11T04:45:17.000-04:00,63.38,51,43,0.04,0.26,12.5,87,46,60,100,100,100,326,2435,7467,6144,47280,22020,11940,2220,0,2940,1.40625,3,66,70,61,56,62,100,68,85,27
4/12/2023,78,67,57,98,95,79,78,100,22710,25140,2430,3840,11610,7260,138,90,1380,13080,2023-04-11T22:31:54.000-04:00,2023-04-12T05:30:54.000-04:00,58.14,47,53,0.19,0.32,12,90,60,78,95,96,99,284,2370,6517,5245,39540,26160,14400,1380,0,4920,1.375,2,78,80,63,85,68,88,100,86,41
4/14/2023,77,70,46,99,98,72,70,100,23460,25260,1800,3120,12330,8010,131,93,240,12480,2023-04-13T22:31:00.000-04:00,2023-04-14T05:32:00.000-04:00,53.63,46,54,0.33,0.44,12.375,91,52,100,95,96,99,759,2910,10902,12555,43680,15780,13380,2220,2340,9000,1.71875,0,85,78,68,97,79,76,100,87,84
4/15/2023,56,36,16,97,65,72,67,77,15030,19560,4530,1110,7830,6090,68,77,1620,11130,2023-04-15T00:38:32.000-04:00,2023-04-15T06:04:32.000-04:00,58.89,51,43,0.19,0.43,12.125,96,80,100,95,100,99,648,2746,11487,11461,30960,28080,17520,1980,1380,6480,1.59375,0,61,25,62,30,76,88,68,80,65
4/16/2023,86,100,99,98,76,69,67,67,35340,43020,7680,8460,20070,6810,112,82,210,21060,2023-04-15T22:14:29.000-04:00,2023-04-16T10:11:29.000-04:00,56.84,48,39,0.16,0.37,11.125,91,90,100,78,96,98,449,2512,10402,8780,26580,34560,17460,2400,0,5400,1.4375,0,82,100,75,62,75,91,92,70,100
4/17/2023,75,64,57,95,86,78,81,89,21810,25440,3630,3810,13170,4830,110,86,480,13050,2023-04-16T23:42:02.000-04:00,2023-04-17T06:46:02.000-04:00,51.57,47,44,0.13,0.33,11.375,78,66,100,60,71,98,368,2462,8759,6618,37920,27480,15120,2580,0,3300,1.4375,0,83,72,75,99,77,93,100,66,100
4/19/2023,78,59,69,99,90,85,91,95,20760,23640,2880,4590,8460,7710,95,88,750,11490,2023-04-18T23:57:11.000-04:00,2023-04-19T06:31:11.000-04:00,50.77,43,58,0.14,0.32,12.25,78,52,60,60,96,98,627,2712,8812,10575,44220,23340,11460,1500,1980,3900,1.59375,3,81,80,74,97,85,93,93,74,68
4/20/2023,73,60,59,98,95,81,54,97,20910,23220,2310,3960,9600,7350,113,90,1920,12120,2023-04-19T23:42:49.000-04:00,2023-04-20T06:09:49.000-04:00,50.35,43,74,0,0.26,12.125,82,52,100,60,96,96,255,2357,6212,4449,43800,22980,14220,960,0,4440,1.375,0,74,68,72,38,82,100,93,87,60
4/21/2023,72,62,51,100,95,70,78,77,21480,23880,2400,3390,8910,9180,123,90,420,11790,2023-04-21T00:28:29.000-04:00,2023-04-21T07:06:29.000-04:00,54.76,46,65,-0.23,0.11,12.375,78,71,100,43,71,96,414,2516,9718,7699,34980,30240,17700,2400,0,1080,1.46875,0,83,65,71,94,88,97,100,90,73
4/22/2023,73,63,43,99,86,72,72,100,21750,25200,3450,2910,10980,7860,151,86,300,13200,2023-04-21T23:00:44.000-04:00,2023-04-22T06:00:44.000-04:00,51.77,44,54,0.33,0.22,11.75,76,91,100,25,71,96,352,2427,4316,6173,26640,23160,13140,2340,0,21120,1.40625,0,83,68,70,94,88,77,98,90,73
4/23/2023,67,53,42,96,48,82,70,100,19320,27420,8100,2820,11280,5220,135,70,270,14790,2023-04-22T21:45:32.000-04:00,2023-04-23T05:22:32.000-04:00,59.29,46,72,-0.4,0.1,11.875,72,66,95,25,71,96,431,2579,10097,8130,35700,7500,17700,2580,60,22860,1.53125,1,78,53,67,100,92,91,100,94,32
4/25/2023,67,45,48,98,83,71,75,100,17400,20400,3000,3210,7290,6900,73,85,390,9870,2023-04-24T23:17:28.000-04:00,2023-04-25T04:57:28.000-04:00,57.28,47,75,0.01,0.08,12,77,79,100,25,96,96,393,2547,6063,7267,32280,3420,13920,2640,0,34140,1.53125,0,77,53,62,95,98,100,95,98,33
4/27/2023,76,67,59,99,88,73,72,100,22740,26280,3540,3960,10920,7860,125,87,330,13680,2023-04-26T22:34:59.000-04:00,2023-04-27T05:52:59.000-04:00,50.96,43,77,0.34,0.23,12.625,65,59,100,1,71,94,405,2555,8897,7540,40200,22260,17460,2340,0,4140,1.5,0,86,75,63,92,97,76,95,100,86
4/28/2023,64,41,17,100,69,80,91,100,16410,20700,4290,1200,5460,9750,95,79,720,11250,2023-04-27T23:26:10.000-04:00,2023-04-28T05:11:10.000-04:00,54.22,46,66,0.4,0.48,11.625,75,62,100,25,96,96,624,2753,9911,10604,40020,22380,13920,1800,1440,6840,1.59375,0,77,45,57,88,100,71,100,100,47
4/29/2023,78,62,58,100,95,77,94,100,21360,23760,2400,3900,8460,9000,80,90,810,12210,2023-04-28T22:47:27.000-04:00,2023-04-29T05:23:27.000-04:00,57.31,46,57,-0.16,0.35,11.75,71,60,100,25,71,96,362,2472,7787,6668,40200,25440,16740,1560,0,2460,1.4375,0,78,80,58,54,93,100,100,100,37
4/30/2023,75,68,40,99,81,78,78,100,22800,27000,4200,2670,12210,7920,149,84,1380,13320,2023-04-29T22:36:15.000-04:00,2023-04-30T06:06:15.000-04:00,55.59,48,89,-0.04,0.19,12,73,66,100,25,71,96,333,2445,7494,5775,37380,26520,15120,1980,0,5400,1.40625,0,85,73,60,91,93,100,87,98,100
5/1/2023,64,55,54,100,72,75,10,100,19800,24600,4800,3600,7170,9030,95,80,3630,13710,2023-04-30T22:45:00.000-04:00,2023-05-01T05:35:00.000-04:00,57.04,50,62,-0.13,0.09,12.125,73,68,100,25,71,95,341,2479,7447,6167,36540,21960,18060,780,0,9060,1.4375,0,76,45,60,95,94,100,71,100,70
5/2/2023,78,60,92,96,97,76,67,100,20940,22680,1740,6120,9090,5730,169,92,210,11430,2023-05-01T23:13:43.000-04:00,2023-05-02T05:31:43.000-04:00,55,47,64,-0.2,0.04,12.5,69,64,100,25,40,92,395,2559,8107,6859,39060,20160,19260,1980,60,5880,1.5,0,87,80,61,95,94,98,95,100,84
5/3/2023,73,52,63,97,90,87,72,100,19080,21600,2520,4200,8340,6540,142,88,330,10350,2023-05-02T23:30:49.000-04:00,2023-05-03T05:30:49.000-04:00,52.58,46,67,0.22,0.17,12.375,78,69,100,43,71,97,715,2831,9882,11574,35640,23460,10680,2340,1980,12300,1.65625,0,85,68,59,89,93,86,100,100,89
5/4/2023,66,50,29,98,86,71,67,100,18450,21480,3030,1950,8850,7650,102,86,180,10860,2023-05-03T22:57:11.000-04:00,2023-05-04T04:55:11.000-04:00,55.64,49,58,-0.06,0.21,12.5,83,61,100,60,96,97,476,2646,9670,8668,41040,17640,19680,2760,0,5280,1.5625,0,72,50,57,49,89,100,79,98,65
5/5/2023,69,49,45,98,83,74,83,100,18240,21420,3180,3060,8220,6960,110,85,540,10860,2023-05-04T23:37:49.000-04:00,2023-05-05T05:34:49.000-04:00,53.43,45,63,0.07,0.21,12.875,83,63,100,60,96,98,704,2882,15280,13469,38820,19680,20700,5700,120,1380,1.6875,0,80,58,56,84,87,99,100,97,66
5/6/2023,77,62,69,100,88,77,91,84,21450,24600,3150,4590,7200,9660,65,87,1080,12510,2023-05-06T00:02:22.000-04:00,2023-05-06T06:52:22.000-04:00,65.63,55,65,0.15,0.22,12.875,82,74,95,60,96,98,335,2407,7939,6338,34080,26880,14280,1500,0,9660,1.40625,1,72,78,57,70,78,92,31,97,86
5/7/2023,71,52,47,99,81,79,94,85,18990,22500,3510,3180,7920,7890,110,84,810,11160,2023-05-07T00:22:39.000-04:00,2023-05-07T06:37:39.000-04:00,54.4,48,76,-0.5,0.01,12.25,92,83,100,78,100,99,829,2913,14027,14934,28080,27120,16080,2280,1800,11040,1.6875,0,82,63,56,96,80,88,87,98,97
5/8/2023,71,53,71,96,88,74,64,100,19350,22200,2850,4740,9300,5310,151,87,150,11490,2023-05-07T22:34:46.000-04:00,2023-05-08T04:44:46.000-04:00,61.57,52,65,-0.06,-0.06,12.875,93,60,100,95,100,99,475,2666,10640,8518,40500,14820,20820,3120,0,7140,1.5625,0,71,63,56,50,73,100,56,97,94
5/9/2023,74,48,67,100,100,92,72,92,18120,18960,840,4500,4710,8910,50,96,330,9420,2023-05-09T00:36:31.000-04:00,2023-05-09T05:52:31.000-04:00,57.39,51,67,0.03,0.01,12.625,92,59,100,95,100,98,275,2365,2791,4432,40320,29700,8820,1800,0,5760,1.375,0,75,70,54,85,74,100,64,97,80
5/10/2023,86,71,96,97,96,85,99,100,23640,26100,2460,6960,9930,6750,80,91,900,13440,2023-05-09T21:31:13.000-04:00,2023-05-10T04:46:13.000-04:00,56.88,46,66,-0.5,-0.07,12.75,89,66,100,78,100,97,397,2543,8853,7353,37740,19380,19980,1560,0,7740,1.5,0,87,100,58,96,79,88,100,97,77
5/11/2023,73,56,66,99,99,73,64,100,19920,21120,1200,4410,7020,8490,95,94,150,10410,2023-05-10T23:28:01.000-04:00,2023-05-11T05:20:01.000-04:00,58.51,49,62,0.03,-0.06,12.75,89,67,100,78,100,97,461,2593,10564,8644,37440,21120,16740,3420,0,7680,1.5,0,77,67,58,91,81,100,80,95,66
5/12/2023,71,46,71,96,88,71,83,100,17490,20100,2610,4740,6930,5820,115,87,570,10110,2023-05-11T22:52:52.000-04:00,2023-05-12T04:27:52.000-04:00,57.18,47,50,0.06,0.05,12.625,88,69,100,78,100,96,531,2703,11855,10063,35820,19680,21780,3120,0,6000,1.59375,0,77,63,56,87,81,99,95,92,60
5/13/2023,63,48,50,96,79,77,22,100,18120,21900,3780,3360,9540,5220,121,83,2730,11790,2023-05-12T22:52:00.000-04:00,2023-05-13T04:57:00.000-04:00,57.79,47,50,-0.1,0.1,13.375,94,96,100,95,100,97,584,2669,7219,11107,23160,19860,14040,4980,0,24360,1.5625,0,73,43,54,85,79,100,95,89,54
5/14/2023,68,45,54,99,93,73,64,98,17370,19620,2250,3660,5970,7740,69,89,150,9480,2023-05-14T00:25:01.000-04:00,2023-05-14T05:52:01.000-04:00,59.79,51,50,-0.03,0.07,12.375,87,95,100,78,100,97,416,2425,6352,8367,23220,29580,8400,3660,0,21540,1.40625,0,73,55,52,92,80,100,64,86,87
5/15/2023,75,57,78,86,96,83,67,100,20280,22320,2040,5220,10830,4230,144,91,210,11010,2023-05-14T23:31:09.000-04:00,2023-05-15T05:43:09.000-04:00,59.82,50,70,-0.37,-0.06,12,76,66,100,60,100,97,358,2471,8108,6678,37380,24840,16740,2100,0,5340,1.4375,0,75,73,53,97,83,92,73,88,53
5/16/2023,74,54,62,99,96,78,72,100,19590,21480,1890,4140,7380,8070,121,91,330,10650,2023-05-15T23:13:43.000-04:00,2023-05-16T05:11:43.000-04:00,57.93,48,49,0.34,0.09,12.375,82,53,100,60,100,97,360,2480,7889,6776,43260,21900,16260,2220,0,2760,1.4375,0,76,70,53,93,84,76,88,85,56
5/17/2023,65,39,25,99,60,98,83,94,15750,21000,5250,1740,6030,7980,107,75,1260,11130,2023-05-17T00:05:31.000-04:00,2023-05-17T05:55:31.000-04:00,58.79,49,60,-0.02,0.16,12.125,87,56,100,78,100,96,347,2466,8104,6533,41760,22920,17340,1800,0,2580,1.4375,0,68,48,50,87,85,100,81,86,19
5/18/2023,73,56,64,100,93,73,67,100,20070,22440,2370,4230,5250,10590,76,89,210,10920,2023-05-17T23:34:38.000-04:00,2023-05-18T05:48:38.000-04:00,59.59,54,47,-0.43,0,11.75,89,65,100,78,100,96,546,2696,12441,10447,33780,6840,15240,4920,0,25620,1.59375,0,72,68,51,89,87,90,42,79,100
5/21/2023,74,57,54,97,93,73,89,100,20190,22560,2370,3600,10290,6300,124,89,660,11100,2023-05-20T21:41:15.000-04:00,2023-05-21T03:57:15.000-04:00,59.04,49,46,-0.89,-0.42,12.5,81,69,95,60,71,96,554,2668,9261,10753,27360,420,14340,4140,0,40140,1.59375,1,73,70,53,100,98,75,82,69,32
5/23/2023,68,52,32,99,90,73,72,100,18960,21480,2520,2190,8640,8130,91,88,1500,11220,2023-05-22T23:33:53.000-04:00,2023-05-23T05:31:53.000-04:00,54.83,46,60,0.16,-0.28,12.25,80,56,100,60,71,95,302,2407,6968,5683,42720,23580,13020,1680,0,5400,1.40625,0,76,55,None,86,None,91,100,None,51
5/24/2023,81,66,64,98,99,89,86,100,22410,23820,1410,4230,11130,7050,111,94,600,11940,2023-05-23T22:47:47.000-04:00,2023-05-24T05:24:47.000-04:00,57.09,49,49,-0.16,-0.08,11.75,78,74,100,43,71,93,319,2433,7154,5969,33720,18060,15480,1500,0,17640,1.4375,0,79,88,57,90,99,100,81,70,71
5/25/2023,73,55,69,98,98,70,72,92,19800,21360,1560,4590,7680,7530,123,93,330,10560,2023-05-25T00:18:54.000-04:00,2023-05-25T06:14:54.000-04:00,59.73,52,56,-0.19,-0.01,12.125,69,65,100,25,40,93,398,2502,8884,7519,37920,24840,16500,2460,0,4680,1.46875,0,72,68,58,95,98,98,58,73,58
5/26/2023,66,38,43,96,96,85,67,100,15720,17280,1560,2880,7650,5190,90,91,180,8370,2023-05-25T23:46:12.000-04:00,2023-05-26T04:34:12.000-04:00,54.46,44,53,-0.14,-0.08,12.875,79,85,95,43,71,95,592,2759,13410,11563,27840,19620,25140,3120,0,10680,1.625,1,71,50,53,89,98,100,98,74,22
5/27/2023,77,61,83,98,88,77,75,100,21120,24180,3060,5490,8490,7140,83,87,360,11610,2023-05-26T23:04:40.000-04:00,2023-05-27T05:47:40.000-04:00,59.47,52,44,-0.16,-0.08,12.5,85,79,100,60,96,97,838,3034,19511,16417,31320,21180,25020,7320,0,1560,1.78125,0,75,78,55,88,91,100,58,67,100
5/28/2023,69,50,43,98,96,71,67,100,18540,20280,1740,2910,7980,7650,115,91,180,9900,2023-05-27T23:50:35.000-04:00,2023-05-28T05:28:35.000-04:00,61.38,48,58,-0.27,-0.1,12.5,83,82,100,60,96,97,694,2876,14842,13576,30180,21480,30120,3120,60,1440,1.6875,0,67,58,54,71,75,96,89,72,29
5/29/2023,70,50,51,98,90,77,72,100,18660,21300,2640,3390,8250,7020,119,88,300,10920,2023-05-28T23:31:01.000-04:00,2023-05-29T05:26:01.000-04:00,60.01,51,49,-0.14,-0.08,11.75,85,82,100,78,100,97,622,2768,14069,12186,29400,26520,24720,3360,0,2400,1.59375,0,67,60,53,79,66,100,66,70,63
5/30/2023,72,53,62,98,96,73,70,100,19260,21180,1920,4140,7590,7530,93,91,270,10350,2023-05-29T23:14:42.000-04:00,2023-05-30T05:07:42.000-04:00,58.64,46,45,0.27,0.11,11.625,85,71,95,95,100,97,378,2542,8189,6813,35280,18600,21840,1140,0,9540,1.5,1,67,65,53,85,61,82,100,65,5
5/31/2023,70,57,60,96,79,72,67,92,20340,24360,4020,4020,10890,5430,129,83,210,11730,2023-05-30T23:59:59.000-04:00,2023-05-31T06:45:59.000-04:00,58.65,49,50,0.05,0.21,12.625,94,70,100,100,100,96,508,2675,11221,9517,34320,21900,20400,3180,0,6600,1.5625,0,71,60,54,94,66,100,82,66,71
6/1/2023,61,37,22,98,76,70,78,100,15360,18660,3300,1500,6330,7530,85,82,450,9690,2023-06-01T00:06:32.000-04:00,2023-06-01T05:17:32.000-04:00,58.57,47,58,0.16,0.26,13.125,94,64,100,100,100,96,328,2455,7741,6106,38700,21660,15240,1740,0,9060,1.4375,0,67,38,51,88,66,91,97,71,39
